"muni","cod_via","prov","old","new","old_date","new_date"
43043,300,"tarragona","BAIX CAMP (URB.PINS MANOUS 3)","BAIX CAMP (DEL)",20010630,20101231
43043,301,"tarragona","BARCELONES (URB.PINS MANOUS 3)","BARCELONES (DEL)",20010630,20101231
43043,302,"tarragona","GARRAF (URB.PINS MANOUS 3)","GARRAF (DEL)",20010630,20101231
43043,304,"tarragona","OSONA (URB.PINS MANOUS 3)","OSONA (D')",20010630,20101231
43043,305,"tarragona","PENEDES (URB.PINS MANOUS 3)","PENEDES (DEL)",20010630,20101231
43043,306,"tarragona","PRIORAT (URB.PINS MANOUS 3)","PRIORAT (DEL)",20010630,20101231
43043,307,"tarragona","SEGRIA (URB.PINS MANOUS 3)","SEGRIA (DEL)",20010630,20101231
43043,308,"tarragona","SOLSONES (URB.PINS MANOUS 3)","SOLSONES (DEL)",20010630,20101231
43043,310,"tarragona","TERRA ALTA (URB.PINS MANOUS 3)","TERRA ALTA (DE LA)",20010630,20101231
43043,311,"tarragona","URGELL (URB.PINS MANOUS 3)","URGELL (DE L')",20010630,20101231
43043,312,"tarragona","VALLESPIR (URB.PINS MANOUS 3)","VALLESPIR (DEL)",20010630,20101231
43043,313,"tarragona","BARCELONA (URB.MAS DE BLANC)","VIDAL I BARRAQUER (DE)",20010630,20101231
43043,314,"tarragona","GIRONA (URB.MAS DE BLANC)","JAUME II (DE)",20010630,20101231
43043,315,"tarragona","LLEIDA (URB.MAS DE BLANC)","PAU CLARIS (DE)",20010630,20101231
43043,316,"tarragona","REUS (URB.MAS DE BLANC)","REUS (DE)",20010630,20101231
43043,317,"tarragona","SANT ANDREU (URB.MAS DE BLANC)","SANT ANDREU (DE)",20010630,20101231
43043,318,"tarragona","SANT FRANCESC (URB.MAS DE BLANC)","SANT FRANCESC (DE)",20010630,20101231
43043,319,"tarragona","SANT JORDI (URB.MAS DE BLANC)","ARNAU I BERNAT DE VIVER (D')",20010630,20101231
43043,320,"tarragona","SANT LLUIS (URB.MAS DE BLANC)","SANT LLUIS (DE)",20010630,20101231
43043,321,"tarragona","SANT MIQUEL (URB.MAS DE BLANC)","SANT MIQUEL (DE)",20010630,20101231
43043,323,"tarragona","SANTA CRISTINA (URB.MAS DE BLANC)","SANTA CRISTINA",20010630,20101231
43043,325,"tarragona","TORTOSA (URB.MAS DE BLANC)","TORTOSA (DE)",20010630,20101231
43043,334,"tarragona","A (URB.MAS DE GEREMBI)","MAS DE MIRO (DE)",20010630,20101231
43043,335,"tarragona","B (URB.MAS DE GEREMBI)","MONTSERRAT ROIG (DE)",20010630,20101231
43043,336,"tarragona","C (URB.MAS DE GEREMBI)","ABAT ESCARRE (DE L')",20010630,20101231
43043,337,"tarragona","D (URB.MAS DE GEREMBI)","FERRAN II (DE)",20010630,20101231
43043,338,"tarragona","E (URB.MAS DE GEREMBI)","VICTOR CATALA (DE)",20010630,20101231
43043,339,"tarragona","F (URB.MAS DE GEREMBI)","RAMON CASAS (DE)",20010630,20101231
43043,340,"tarragona","G (URB.MAS DE GEREMBI)","CARRERO",20010630,20101231
43043,341,"tarragona","H (URB.MAS DE GEREMBI)","MANUEL DE PEDROLO (DE)",20010630,20101231
43043,343,"tarragona","J (URB.MAS DE GEREMBI)","CATLLAR A LA SECUITA (DEL)",20010630,20101231
43043,353,"tarragona","GINESTA (URB.MAS VILET DELS PINS)","GINESTA (DE LA)",20010630,20101231
43043,354,"tarragona","MARAGALL (URB.MAS VILET DELS PINS)","MARAGALL (DE)",20010630,20101231
43043,355,"tarragona","MARESME (URB.MAS VILET DELS PINS)","SALVADOR SEGUI (DE)",20010630,20101231
43043,356,"tarragona","MONTSIA (URB.MAS VILET DELS PINS)","MONTSIA (DEL)",20010630,20101231
43043,357,"tarragona","PUBILLA (URB.MAS VILET DELS PINS)","PUBILLA (DE LA)",20010630,20101231
43043,358,"tarragona","ROMANI (URB.MAS VILET DELS PINS)","ANSELM CLAVE (DE L')",20010630,20101231
43043,359,"tarragona","SARDANA (URB.MAS VILET DELS PINS)","SARDANA (DE)",20010630,20101231
43043,360,"tarragona","SEGARRA (URB.MAS VILET DELS PINS)","SEGARRA (DE LA)",20010630,20101231
43043,361,"tarragona","VALLES (URB.MAS VILET DELS PINS)","VALLES (DEL)",20010630,20101231
43043,368,"tarragona","BARCELONA (URB.PINALBERT)","BARCELONA (DE)",20010630,20101231
43043,369,"tarragona","CATALUNYA (URB.PINALBERT)","VELL DE TARRAGONA",20010630,20101231
43043,370,"tarragona","MEDITERRANI (URB.PINALBERT)","MEDITERRANI (DEL)",20010630,20101231
43043,371,"tarragona","PRIMERA (URB.RESIDENCIAL 5 ESTRELLES)","PRIMERA",20010630,20101231
43043,372,"tarragona","PRINCIPAL (URB.RESIDENCIAL 5 ESTRELLES)","PRINCIPAL",20010630,20101231
43043,373,"tarragona","GARBI","GARBI (DEL)",20010630,20101231
43043,375,"tarragona","LLEVANT","LLEVANT (DE)",20010630,20101231
43043,376,"tarragona","MIGJORN","MIGJORN (DE)",20010630,20101231
43043,382,"tarragona","MAR (DEL) (URB.COLL DE TAPIOLES)","MAR (DEL)",20010630,20101231
43043,383,"tarragona","SANT ANTONI (URB.COLL DE TAPIOLES)","SANT ANTONI (DE)",20010630,20101231
43043,384,"tarragona","SANT JAUME (URB.COLL DE TAPIOLES)","SANT JAUME (DE)",20010630,20101231
43043,385,"tarragona","SANT LLORENC (URB.COLL DE TAPIOLES)","SANT LLORENC (DE)",20010630,20101231
43043,386,"tarragona","SANT MAGI (URB.COLL DE TAPIOLES)","SANT MAGI (DE)",20010630,20101231
43043,389,"tarragona","ALZINA (URB.ELS COCONS)","ALZINA (DE L')",20010630,20101231
43043,392,"tarragona","MAS DE TOLOSA (URB.ESPLAI TARRAGONI)","MAS DE TOLOSA (DEL)",20010630,20101231
43043,397,"tarragona","LLEVANT (URB.BONAIRE)","JOSEP TARRADELLAS (DE)",20010630,20101231
43043,403,"tarragona","PONENT (URB.BONAIRE)","PONENT (DE)",20010630,20101231
43043,404,"tarragona","MESTRAL (URB.BONAIRE)","XALOC (DE)",20010630,20101231
43043,410,"tarragona","NOU (URB.ELS COCONS)","JOANOT MARTORELL (DE)",20010630,20101231
43043,411,"tarragona","B (URB.ELS COCONS)","TAMARIT (DE)",20010630,20101231
43043,412,"tarragona","AVELLANERS (DELS) (URB.ESPLAI TARRAGONI)","PERE II EL GRAN (DE)",20010630,20101231
43043,413,"tarragona","SAJOLIDA (LA) (URB.ESPLAI TARRAGONI)","SAJOLIDA (DE LA)",20010630,20101231
43043,414,"tarragona","SANTES CREUS (URB.ESPLAI TARRAGONI)","SANTES CREUS (DE)",20010630,20101231
43043,417,"tarragona","MARE DE DEU DELS ANGELS (URB. ESPLAI TARRAGONI)","MARIA AURELIA CAMPMANY (DE)",20010630,20101231
43043,422,"tarragona","VINT-I-QUATRE (URB.ESPLAI TARRAGONI)","MAS DE MOREGONS (DEL)",20010630,20101231
43043,423,"tarragona","SANT JOAN (URB.MAS DE BLANC)","ALMOGAVERS (DELS)",20010630,20101231
43043,425,"tarragona","JOSEP M. SAGARRA (URB.MAS DE CARGOL)","JOSEP M. DE SEGARRA (DE)",20010630,20101231
43043,426,"tarragona","NARCIS MONTURIOL (URB.MAS DE CARGOL)","NARCIS DE MONTURIOL (DE)",20010630,20101231
43043,427,"tarragona","PABLO PICASSO (URB.MAS DE CARGOL)","PABLO PICASSO (DE)",20010630,20101231
43043,428,"tarragona","PAISOS CATALANS (URB.MAS DE CARGOL)","PAISOS CATALANS (DELS)",20010630,20101231
43043,429,"tarragona","PI I MARAGALL (URB.MAS DE CARGOL)","PI I MARAGALL (DE)",20010630,20101231
43043,430,"tarragona","SALVADOR DALI (URB.MAS DE CARGOL)","SALVADOR DALI (DE)",20010630,20101231
43043,431,"tarragona","SALVADOR ESPRIU (URB.MAS DE CARGOL)","SALVADOR ESPRIU (DE)",20010630,20101231
43043,433,"tarragona","MARESME (URB.PINS MANOUS 3)","MARESME (DEL)",20010630,20101231
43043,436,"tarragona","OLIVERES (URB.MANOUS 2)","OLIVERES (DE LES)",20010630,20101231
43043,437,"tarragona","CADI (URB.MAS DE PANXE)","CADI (DEL)",20010630,20101231
43043,438,"tarragona","CANIGO (URB.MAS DE PANXE)","CANIGO (DEL)",20010630,20101231
43043,439,"tarragona","GURUGU (DEL) (URB.MAS DE PANXE)","ALTS DE LA BASSA CLOSA (DELS)",20010630,20101231
43043,440,"tarragona","PIRINEUS (DELS) (URB.MAS DE PANXE)","PIRINEUS (DELS)",20010630,20101231
43043,441,"tarragona","EVEREST (URB.MAS DE PANXE)","EVEREST (DE L')",20010630,20101231
43043,442,"tarragona","MONTSENY (URB.MAS DE PANXE)","MONTSENY (DEL)",20010630,20101231
43043,443,"tarragona","MONTSERRAT (URB.MAS DE PANXE)","MONTSERRAT (DE)",20010630,20101231
43043,444,"tarragona","NURIA (URB.MAS DE PANXE)","NURIA (DE)",20010630,20101231
43043,445,"tarragona","PRADES (URB.MAS DE PANXE)","PRADES (DE)",20010630,20101231
43043,446,"tarragona","TEIDE (URB.MAS DE PANXE)","TEIDE (DEL)",20010630,20101231
43043,447,"tarragona","JAUME I","JAUME I (DE)",20010630,20101231
43043,451,"tarragona","ZALZE (DEL) (URB. MASIA BORONAT)","SALZE (DEL) (URB. MASIA BORONAT)",20010630,20101231
43043,459,"tarragona","COLL CANUT POL 6 PARC. 49","COLL CANUT POL. 6 PARC. 49",20010630,20101231
43043,467,"tarragona","PASSATGE DEL PINS (URB.ELS COCONS)","TORRAS I BAGES (DE)",20010630,20101231
43043,61,"tarragona","MAS DE SALORT (URB.BONAIRE)","MAS DE SALORT (DE)",20010630,20101231
43043,95,"tarragona","CORRALO","CORRALO (DEL)",20010630,20101231
43043,98,"tarragona","CATALUNYA","CATALUNYA (DE)",20010630,20101231
43044,385,"tarragona","JOAN FERRE CORTIELLA","HORT (DE L')",20010630,20101231
43046,7,"tarragona","REVALLA","RAVALLA",20010630,20101231
43047,215,"tarragona","MAS PELLICER","MAS PELLICER POLIGON 25 PARCEL.LA 8",20010630,20101231
43051,324,"tarragona","GABARRES","GAVARRES",20010630,20101231
43051,368,"tarragona","AMPURIES","EMPURIES",20010630,20101231
43051,369,"tarragona","AMPURIES","EMPURIES",20010630,20101231
43051,381,"tarragona","BARONIA I","MARGARITA XIRGU",20010630,20101231
43051,382,"tarragona","BARONIA II","COSSETANIA",20010630,20101231
43051,384,"tarragona","BERGADA","BERGUEDA",20010630,20101231
43051,391,"tarragona","BRUCH","BRUC",20010630,20101231
43051,514,"tarragona","TERRASA","TERRASSA",20010630,20101231
43051,517,"tarragona","TROC (DEL)","TROS (DEL)",20010630,20101231
43051,550,"tarragona","PROJECTE B","INTERNET",20010630,20101231
43051,93,"tarragona","LLIGABOSCH","LLIGABOSC",20010630,20101231
43052,78,"tarragona","GANDESA (DE)","TERRES DE L'EBRE (DE LES)",20010630,20101231
43053,32,"tarragona","ESPANYA","SANT COSME I SANT DAMIA (DE)",20010630,20101231
43053,33,"tarragona","ENTRADA (D')","BAIX CAMP",20010630,20101231
43053,40,"tarragona","CHURRABIAS","XURIVIES",20010630,20101231
43054,335,"tarragona","SANTISSIMA TRINITAT","SANTISSIMA TRINITAT (LA)",20010630,20101231
43054,398,"tarragona","PRESIDENT LLUIS COMPANYS I JOVER","PRESIDENT LLUIS COMPANYS",20010630,20101231
43057,3,"tarragona","CANYADA","CANYERET",20010630,20101231
43057,4,"tarragona","CARRETERA","RIU SIURANA",20010630,20101231
43057,8,"tarragona","MANUEL ARAGONES","ERES (LES)",20010630,20101231
43060,378,"tarragona","BAIXA","BAIX (DE)",20010630,20101231
43060,388,"tarragona","MAGALLANES","ARAGO (D')",20010630,20101231
43060,396,"tarragona","PIZARRO","MALLORCA (DE)",20010630,20101231
43060,397,"tarragona","ESPANYA","MAJOR",20010630,20101231
43060,461,"tarragona","PLA VENTONELLA","MERCE RODOREDA (DE)",20010630,20101231
43060,481,"tarragona","ALTA","DALT (DE)",20010630,20101231
43063,42,"tarragona","AFORES LA CREU","AFORES DE LA CREU",20010630,20101231
43063,43,"tarragona","AFORES STA. BARBARA","AFORES SANTA BARBARA",20010630,20101231
43063,44,"tarragona","TERRISSAIRES","TERRISSAIRES (DELS)",20010630,20101231
43063,45,"tarragona","AMPOSTA","AMPOSTA (D')",20010630,20101231
43063,46,"tarragona","BARRANC","BARRANC (DEL)",20010630,20101231
43063,48,"tarragona","CANTALLOPS","CANTALLOPS (DE)",20010630,20101231
43063,49,"tarragona","CARASOL","CARA-SOL (DEL)",20010630,20101231
43063,50,"tarragona","CENTRE","CENTRE (DEL)",20010630,20101231
43063,51,"tarragona","COOPERATIVA","COOPERATIVA (DE LA)",20010630,20101231
43063,52,"tarragona","CREU (LA)","CREU (DE LA)",20010630,20101231
43063,53,"tarragona","ESCOLES","ESCOLES (DE LES)",20010630,20101231
43063,54,"tarragona","FORNETS","FORNETS (DELS)",20010630,20101231
43063,55,"tarragona","FORN","FORN (DEL)",20010630,20101231
43063,56,"tarragona","PARE HERMENEGILDO SANTAPAU","PARE HERMENEGILD SANTAPAU",20010630,20101231
43063,59,"tarragona","MAS BARBERANS","MAS DE BARBERANS",20010630,20101231
43063,62,"tarragona","PAU (LA)","PAU (DE LA)",20010630,20101231
43063,63,"tarragona","PEIXATERIA","PEIXATERIA (DE LA)",20010630,20101231
43063,64,"tarragona","ROQUETES","ROQUETES (DE)",20010630,20101231
43063,65,"tarragona","SANT ANTONI","SANT ANTONI (DE)",20010630,20101231
43063,66,"tarragona","SANT ISIDRE","SANT ISIDRE (DE)",20010630,20101231
43063,67,"tarragona","SANT LLORENC","SANT LLORENC (DE)",20010630,20101231
43063,68,"tarragona","SANT VICENT","SANT VICENT (DE)",20010630,20101231
43063,69,"tarragona","SOLETAT","SOLEDAT",20010630,20101231
43063,71,"tarragona","TARRAGONA","TARRAGONA (DE)",20010630,20101231
43063,72,"tarragona","FORN","FORN (DEL)",20010630,20101231
43063,73,"tarragona","TRAMONTANA","TRAMUNTANA",20010630,20101231
43063,74,"tarragona","DARRERA DE LA TORRE","TRAS LA TORRE",20010630,20101231
43063,78,"tarragona","COVARCHOT (DISSEMINAT)","COVARXOT (EL)",20010630,20101231
43063,81,"tarragona","PLANA VELLA","PLANA VELLA (LA)",20010630,20101231
43063,83,"tarragona","SINGLES (ELS) (DISSEMINAT)","CINGLETS (ELS)",20010630,20101231
43063,84,"tarragona","SANT JOSEP","SANT JOSEP (DE)",20010630,20101231
43063,86,"tarragona","BANCAL DE LES MELQUES","BANCAL DE LES MELQUES (DEL)",20010630,20101231
43063,88,"tarragona","TERRER","TERRER (EL)",20010630,20101231
43063,89,"tarragona","CREU (LA)","CREU (DE LA)",20010630,20101231
43063,90,"tarragona","CARRETERA","CARRETERA (LA)",20010630,20101231
43063,91,"tarragona","LIGALLO (EL)","LLIGALLO (EL)",20010630,20101231
43063,92,"tarragona","CALVARI","CALVARI (EL)",20010630,20101231
43064,70,"tarragona","SERRANO SUNER","MIRAVET",20010630,20101231
43064,86,"tarragona","27","VINT-I-SET",20010630,20101231
43065,106,"tarragona","CEMENTIRI","FONT DEL GAT (DE LA)",20010630,20101231
43065,85,"tarragona","RAVAL","RAVAL DE MOSSEN PERE TARRES",20010630,20101231
43068,64,"tarragona","SERRET","BARRANC SERRET",20010630,20101231
43073,49,"tarragona","SANTA COLOMA (DE)","ALJUB",20010630,20101231
43074,150,"tarragona","CAL PROSSET (CAMI)","CAMI DE CAL PROSSET",20010630,20101231
43074,27,"tarragona","PLANA (DE LA)","CAMI DE LA PLANA",20010630,20101231
43077,30,"tarragona","MATADERO","ESCORXADOR",20010630,20101231
43077,33,"tarragona","IGUALDAD","IGUALTAT",20010630,20101231
43077,44,"tarragona","ESCUELAS","ESCOLES",20010630,20101231
43086,859,"tarragona","BARRANC DE LA PASQUALA","TORRENT DE LA PASQUALA",20010630,20101231
43090,107,"tarragona","CAL SUMCI","CAL SUMOI",20010630,20101231
43092,18,"tarragona","CATALUNYA","PAISOS CATALANS",20010630,20101231
43092,300,"tarragona","AURELI ESCARRE","AURELI M. ESCARRE",20010630,20101231
43092,3318,"tarragona","A (PARAISO)","BASTER (DEL)",20010630,20101231
43092,3319,"tarragona","A (PARQUE MONTROIG)","LLAGUT (DEL)",20010630,20101231
43092,3320,"tarragona","A (PINOS DE MIRAMAR)","POU (DEL) (PINOS DE MIRAMAR)",20010630,20101231
43092,3322,"tarragona","A (UR. MAYNOU)","MOLA (DE LA)",20010630,20101231
43092,3324,"tarragona","B (MONTROIG BAHIA)","MARIA MOLINER (DE)",20010630,20101231
43092,3325,"tarragona","B (PARAISO)","FORJADOR (DEL)",20010630,20101231
43092,3329,"tarragona","C (LES OLIVIERS)","MERIDIA",20010630,20101231
43092,3330,"tarragona","C (MONTROIG BAHIA)","BARQUERES (DE LES)",20010630,20101231
43092,3331,"tarragona","C (PARAISO)","FILADORES (DE LES)",20010630,20101231
43092,3332,"tarragona","C (PINOS DE MIRAMAR)","BANYS (DELS) (PINOS DE MIRAMAR)",20010630,20101231
43092,3335,"tarragona","CAMBRILS (CLUB MONTROIG)","PRIORAT (DEL)",20010630,20101231
43092,3345,"tarragona","D (MONTROIG BAHIA)","GEGANTS (DELS)",20010630,20101231
43092,3346,"tarragona","D (PARAISO)","CISTELLER (DEL)",20010630,20101231
43092,3349,"tarragona","FUENTE (DE LA) (CLUB MONTROIG)","MINAIRES (DELS)",20010630,20101231
43092,3352,"tarragona","E (LES OLIVIERS)","VIA AUGUSTA",20010630,20101231
43092,3353,"tarragona","E (MONTROIG BAHIA)","MINA DE LES NINES (DE LA)",20010630,20101231
43092,3354,"tarragona","E (PARAISO)","GUIXER (DEL)",20010630,20101231
43092,3355,"tarragona","E (PINOS DE MIRAMAR)","EUROPA (D') (PINOS DE MIRAMAR)",20010630,20101231
43092,3360,"tarragona","F (MONTROIG BAHIA)","CARRABINERS (DELS)",20010630,20101231
43092,3361,"tarragona","F (PARAISO)","TEIXIDOR (DEL)",20010630,20101231
43092,3364,"tarragona","G (PARAISO)","PICAPEDRER (DEL)",20010630,20101231
43092,3367,"tarragona","G (MONTROIG BAHIA)","HAVANERA (DE L')",20010630,20101231
43092,3369,"tarragona","H (PARAISO)","PUNTAIRES (DE LES)",20010630,20101231
43092,3371,"tarragona","I (PARAISO)","ESPARDENYER (DE L')",20010630,20101231
43092,3375,"tarragona","JOAN MIRO (CLUB MONTROIG)","PEDRA SECA (DE LA)",20010630,20101231
43092,3377,"tarragona","MAR","CALES (DE LES)",20010630,20101231
43092,3384,"tarragona","N (UR. MASOS)","PONIOL (DEL)",20010630,20101231
43092,3386,"tarragona","NUMERO 1 (VIA MARINA)","ANGLI (DE L') (VIA MARINA)",20010630,20101231
43092,3388,"tarragona","NUMERO 2 (VIA MARINA)","MUGA (DE LA) (VIA MARINA)",20010630,20101231
43092,3390,"tarragona","NUMERO 3 (VIA MARINA)","FLUVIA (DEL) (VIA MARINA)",20010630,20101231
43092,3392,"tarragona","FORTUNY (SAN MIGUEL)","DALT (DE)",20010630,20101231
43092,3393,"tarragona","NUMERO 5 (VIA MARINA)","DARO (DEL) (VIA MARINA)",20010630,20101231
43092,3396,"tarragona","PLANA ESPANYOL","PLANA DELS PENYALS",20010630,20101231
43092,3397,"tarragona","RABASADAS","RABASSADES",20010630,20101231
43092,3399,"tarragona","SAN ANTONIO (CLUB MONTROIG)","SERRA DE LLABERIA (DE LA)",20010630,20101231
43092,3403,"tarragona","VERGE DE LA ROCA (MIAMI)","LLUIS COMPANYS (DE)",20010630,20101231
43092,3407,"tarragona","BURGAS","BURGARS",20010630,20101231
43092,3414,"tarragona","BASES (LES)","BASSES (LES)",20010630,20101231
43092,3418,"tarragona","PARAL.LEL CALVARI","DOCTOR ANTONI CASTRO",20010630,20101231
43092,3423,"tarragona","OLEASTRUM (CAP DE TERME I PINO ALTO)","OLEASTRUM",20010630,20101231
43092,3430,"tarragona","TARONGERS (DELS) (PINO ALTO)","AVELLANER (DE L')",20010630,20101231
43092,3432,"tarragona","PINS (DELS) (PINO ALTO)","PI ALT (DEL)",20010630,20101231
43092,3441,"tarragona","PONENT (BO. LLASTRES)","LLUNA (DE LA) (B. LLASTRES)",20010630,20101231
43092,3453,"tarragona","SANT MIQUEL (SAN MIGUEL)","BAIX (DE)",20010630,20101231
43092,3512,"tarragona","COSTES ROJALS","COSTERS ROJALS",20010630,20101231
43092,3514,"tarragona","MARQUES DE MONT-ROIG (DEL)","MARQUES DE MONT-ROIG(DEL)",20010630,20101231
43092,4,"tarragona","AIXARMADES","EIXERMADES",20010630,20101231
43092,482,"tarragona","POBLAS","POBLES",20010630,20101231
43092,491,"tarragona","MASOS D'EN BLADE","MASOS D'EN BLADER",20010630,20101231
43092,494,"tarragona","GAUDI (CLUB MONTROIG)","PEDRERA (DE LA)",20010630,20101231
43092,506,"tarragona","PLANAS","PLANES",20010630,20101231
43092,534,"tarragona","NUMERO 4 (VIA MARINA)","TER (DEL) (VIA MARINA)",20010630,20101231
43092,564,"tarragona","BARCELONA","CINQUANTENARI (DEL)",20010630,20101231
43092,607,"tarragona","NUMERO 217 (VERACRUZ)","PACO CANDEL",20010630,20101231
43092,608,"tarragona","NUMERO 218 (VERACRUZ)","MANUEL VAZQUEZ MONTALBAN",20010630,20101231
43092,615,"tarragona","REUS (MIAMI)","DR. ANTONI PUJADES FABREGAT",20010630,20101231
43092,632,"tarragona","SAN SEBASTIAN","DONOSTIA",20010630,20101231
43092,639,"tarragona","SOL (DEL)","SARDANA (DE LA)",20010630,20101231
43092,666,"tarragona","NUMERO 10 (VIA MARINA)","GAIA (DEL) (VIA MARINA)",20010630,20101231
43092,667,"tarragona","NUMERO 11 (VIA MARINA)","FRANCOLI (DEL) (VIA MARINA)",20010630,20101231
43092,671,"tarragona","NUMERO 6 (VIA MARINA)","TORDERA (DE LA) (VIA MARINA)",20010630,20101231
43092,672,"tarragona","NUMERO 7 (VIA MARINA)","BESOS (DEL) (VIA MARINA)",20010630,20101231
43092,674,"tarragona","NUMERO 9 (VIA MARINA)","RIU FOIX (DEL)(V. MARINA)",20010630,20101231
43092,675,"tarragona","NUMERO 8 (VIA MARINA)","LLOBREGAT (DEL) (VIA MARINA)",20010630,20101231
43092,678,"tarragona","COLL","COLLS",20010630,20101231
43092,682,"tarragona","TERRES","TERRERS",20010630,20101231
43092,686,"tarragona","GAUDI (CLUB MONTROIG)","RAMON CASAS (DE)",20010630,20101231
43092,690,"tarragona","PARALELA 1 DE GAUDI (CLUB MONTROIG)","LLUIS DOMENECH I MONTANER (DE)",20010630,20101231
43092,691,"tarragona","PARALELA 2 DE GAUDI (CLUB MONTROIG)","MIGDIA (DEL)",20010630,20101231
43092,696,"tarragona","ZARAGOZA (CLUB MONTROIG)","ANTIGA CORONA D'ARAGO (DE L')",20010630,20101231
43092,697,"tarragona","ETERSA","BLAT (DEL)",20010630,20101231
43092,718,"tarragona","A (MONTROIG BAHIA)","PI DE BALTASAR (DEL)",20010630,20101231
43092,720,"tarragona","VERGE DE LA ROCA (SAN MIGUEL)","ERMITA DE LA VERGE DE LA ROCA (DE L')",20010630,20101231
43092,727,"tarragona","B (LES OLIVIERS)","BONDIA",20010630,20101231
43092,728,"tarragona","A (LES OLIVIERS)","MARINADA (DE LA)",20010630,20101231
43092,737,"tarragona","A (RUSTICAL BALNEARI)","PUIGMAL (DEL)",20010630,20101231
43092,738,"tarragona","MIRO (SAN MIGUEL)","PRINCIPAL",20010630,20101231
43092,747,"tarragona","C (MAYNOU)","ARENY (DE L')",20010630,20101231
43092,748,"tarragona","B (MAYNOU)","CANIGO (DEL)",20010630,20101231
43092,749,"tarragona","B (PINOS DE MIRAMAR)","ARC DE SANT MARTI (DE L') (PINOS DE MIRAMAR)",20010630,20101231
43092,750,"tarragona","D (PINOS DE MIRAMAR)","MUNTANYA (DE LA) (PINOS DE MIRAMAR)",20010630,20101231
43092,756,"tarragona","D (LES OLIVIERS)","COSTA DAURADA (DE LA)",20010630,20101231
43092,758,"tarragona","A (PLAYA CRISTAL)","BAIXADA PLATJA CRISTALL",20010630,20101231
43092,759,"tarragona","D (PLAYA CRISTAL)","GREGAL (DE)",20010630,20101231
43092,760,"tarragona","C (PLAYA CRISTAL)","ROSA DELS VENTS (DE LA)",20010630,20101231
43092,762,"tarragona","RANCLAVE","RANCLAVER",20010630,20101231
43092,765,"tarragona","NOYES","NOIES (LES)",20010630,20101231
43092,767,"tarragona","ROCAS","ROQUES",20010630,20101231
43093,430,"tarragona","ALCALDE PERE AVINO (DE L')","ALCALDE PERE AVINO",20010630,20101231
43097,19,"tarragona","DISEMINADO","ERNEST LLUCH (D')",20010630,20101231
43099,3,"tarragona","RECO","RACO",20010630,20101231
