"muni_code","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15"
34074,0,0,0,0,0,0,0,0
34076,0,0,0,0,0,0,0,0
34077,0,0,0,0,0,0,0,0
34079,1,0,0,0,1,0,0,0
34080,0,0,0,0,0,0,0,0
34081,0,0,0,0,0,0,0,0
34082,0,0,0,0,0,0,0,0
34083,0,0,0,0,0,0,0,0
34084,0,0,0,0,0,0,0,0
34086,0,0,0,0,0,0,0,0
34087,0,0,0,0,0,0,0,0
34088,1,1,0,0,1,1,0,0
34089,0,0,0,0,0,0,0,0
34091,0,0,0,0,0,0,0,0
34092,0,0,0,0,0,0,0,0
34093,0,0,0,0,0,0,0,0
34094,0,0,0,0,0,0,0,0
34096,0,0,0,0,0,0,0,0
34098,0,0,0,0,0,0,0,0
34099,0,0,0,0,0,0,0,0
34100,0,0,0,0,0,0,0,0
34101,0,0,0,0,0,0,0,0
34102,0,0,0,0,0,0,0,0
34103,0,0,0,0,0,0,0,0
34104,0,0,0,0,0,0,0,0
34106,0,0,0,0,0,0,0,0
34107,0,0,0,0,0,0,0,0
34108,1,1,0,0,1,1,0,0
34109,0,0,0,0,0,0,0,0
34110,0,0,0,0,0,0,0,0
34112,0,1,1,0,0,1,1,0
34113,0,0,0,0,0,0,0,0
34114,0,0,0,0,0,0,0,0
34116,0,0,0,0,0,0,0,0
34120,0,0,0,0,0,0,0,0
34121,0,0,0,0,0,0,0,0
34122,0,0,0,0,0,0,0,0
34123,0,0,0,0,0,0,0,0
34124,0,1,1,0,0,1,1,0
34125,0,0,0,0,0,0,0,0
34126,0,0,0,0,0,0,0,0
34127,0,0,0,0,0,0,0,0
34129,0,0,0,0,0,0,0,0
34130,0,0,0,0,0,0,0,0
34131,0,0,0,0,0,0,0,0
34132,0,0,0,0,0,0,0,0
34133,0,0,0,0,0,0,0,0
34134,0,0,0,0,0,0,0,0
34135,0,0,0,0,0,0,0,0
34136,1,0,0,0,1,0,0,0
34137,1,1,0,0,1,1,0,0
34139,0,0,0,0,0,0,0,0
34140,0,0,0,0,0,0,0,0
34141,0,0,0,0,0,0,0,0
34143,0,0,0,0,0,0,0,0
34146,0,0,0,0,0,0,0,0
34147,0,0,0,0,0,0,0,0
34149,0,0,0,0,0,0,0,0
34151,0,1,1,0,0,1,1,0
34152,1,1,0,0,1,1,0,0
34154,0,0,0,0,0,0,0,0
34155,0,0,0,0,0,0,0,0
34156,0,0,0,0,0,0,0,0
34157,0,0,0,0,0,0,0,0
34158,1,1,0,0,1,1,0,0
34159,1,1,0,0,1,1,0,0
34160,1,1,0,0,1,1,0,0
34161,0,0,0,0,0,0,0,0
34163,0,0,0,0,0,0,0,0
34165,0,0,0,0,0,0,0,0
34167,1,0,0,0,1,0,0,0
34168,0,0,0,0,0,0,0,0
34169,0,0,0,0,0,0,0,0
34170,0,0,0,0,0,0,0,0
34171,0,0,0,0,0,0,0,0
34174,0,0,0,0,0,0,0,0
34175,0,0,0,0,0,0,0,0
34176,0,0,0,0,0,0,0,0
34177,0,0,0,0,0,0,0,0
34178,0,0,0,0,0,0,0,0
34179,0,0,0,0,0,0,0,0
34180,0,0,0,0,0,0,0,0
34181,1,1,0,0,1,1,0,0
34182,0,0,0,0,0,0,0,0
34184,0,0,0,0,0,0,0,0
34185,0,0,0,0,0,0,0,0
34186,0,0,0,0,0,0,0,0
34189,0,0,0,0,0,0,0,0
34190,0,0,0,0,0,0,0,0
34192,1,0,0,0,1,0,0,0
34196,0,0,0,0,0,0,0,0
34199,0,1,1,0,0,1,1,0
34201,0,0,0,0,0,0,0,0
34202,0,0,0,0,0,0,0,0
34204,0,0,0,0,0,0,0,0
34205,0,0,0,0,0,0,0,0
34206,1,0,0,0,1,0,0,0
34208,0,0,0,0,0,0,0,0
34210,0,0,0,0,0,0,0,0
34211,0,0,0,0,0,0,0,0
34213,0,0,0,0,0,0,0,0
34214,0,0,0,0,0,0,0,0
34215,1,1,0,0,1,1,0,0
34216,0,0,0,0,0,0,0,0
34217,0,0,0,0,0,0,0,0
34218,0,0,0,0,0,0,0,0
34220,0,0,0,0,0,0,0,0
34221,1,0,0,0,1,0,0,0
34222,0,0,0,0,0,0,0,0
34223,0,0,0,0,0,0,0,0
34224,0,0,0,0,0,0,0,0
34225,1,0,0,0,1,0,0,0
34227,0,0,0,0,0,0,0,0
34228,1,1,0,0,1,1,0,0
34229,0,0,0,0,0,0,0,0
34230,0,0,0,0,0,0,0,0
34231,0,0,0,0,0,0,0,0
34232,0,0,0,0,0,0,0,0
34233,0,0,0,0,0,0,0,0
34234,0,0,0,0,0,0,0,0
34236,0,0,0,0,0,0,0,0
34237,0,0,0,0,0,0,0,0
34238,1,1,0,0,1,1,0,0
34240,0,0,0,0,0,0,0,0
34241,0,0,0,0,0,0,0,0
34242,1,1,0,0,1,1,0,0
34243,0,0,0,0,0,0,0,0
34245,0,0,0,0,0,0,0,0
34246,0,0,0,0,0,0,0,0
34901,0,0,0,0,0,0,0,0
34902,0,0,0,0,0,0,0,0
34903,1,1,0,0,1,1,0,0
34904,1,0,0,0,1,0,0,0
35001,1,0,0,0,1,0,0,0
35002,0,0,0,0,0,0,0,0
35003,0,0,0,0,0,0,0,0
35004,1,0,0,0,1,0,0,0
35005,1,0,0,0,1,0,0,0
35006,1,1,0,0,1,1,0,0
35007,0,0,0,0,0,0,0,0
35008,0,0,0,0,0,0,0,0
35009,0,0,0,0,0,0,0,0
35010,0,1,1,0,0,1,1,0
35011,1,1,0,0,1,1,0,0
35012,0,0,0,0,0,0,0,0
35013,0,0,0,0,0,0,0,0
35014,0,0,0,0,0,0,0,0
35015,1,1,0,0,1,1,0,0
35016,1,1,0,0,1,1,0,0
35017,0,1,1,0,0,1,1,0
35018,1,1,0,0,1,1,0,0
35019,0,1,1,0,0,1,1,0
35020,1,1,0,0,1,1,0,0
35021,0,0,0,0,0,0,0,0
35022,0,0,0,0,0,0,0,0
35023,0,0,0,0,0,0,0,0
35024,0,0,0,0,0,0,0,0
35025,0,0,0,0,0,0,0,0
35026,0,0,0,0,0,0,0,0
35027,0,1,1,0,0,1,1,0
35028,0,1,1,0,0,1,1,0
35029,0,0,0,0,0,0,0,0
35030,0,0,0,0,0,0,0,0
35031,0,0,0,0,0,0,0,0
35032,0,0,0,0,0,0,0,0
35033,0,0,0,0,0,0,0,0
35034,0,0,0,0,0,0,0,0
36001,0,0,0,0,0,0,0,0
36002,1,1,0,0,0,0,0,0
36003,0,1,1,0,0,1,1,0
36004,1,1,0,0,0,0,0,0
36005,1,1,0,0,1,1,0,0
36006,1,1,0,0,1,1,0,0
36007,0,0,0,0,0,0,0,0
36008,0,0,0,0,0,0,0,0
36009,0,1,1,0,0,1,1,0
36010,1,1,0,0,1,1,0,0
36011,0,0,0,0,0,0,0,0
36012,0,0,0,0,0,0,0,0
36013,0,0,0,0,0,0,0,0
36014,0,0,0,0,0,0,0,0
36015,1,1,0,0,1,1,0,0
36016,0,0,0,0,0,0,0,0
36017,0,0,0,0,0,0,0,0
36018,0,1,1,0,0,1,1,0
36019,1,1,0,0,1,1,0,0
36020,0,0,0,0,0,0,0,0
36021,1,1,0,0,1,1,0,0
36022,1,1,0,0,1,1,0,0
36023,1,1,0,0,1,1,0,0
36024,0,0,0,0,0,0,0,0
36025,0,0,0,0,0,0,0,0
36026,0,0,0,0,0,0,0,0
36027,0,0,0,0,0,0,0,0
36028,0,1,1,0,0,1,1,0
36029,1,1,0,0,0,0,0,0
36030,0,1,1,0,0,0,0,0
36031,0,0,0,0,0,0,0,0
36032,0,0,0,0,0,0,0,0
36033,0,0,0,0,0,0,0,0
36034,1,1,0,0,0,0,0,0
36035,1,1,0,0,1,1,0,0
36036,1,0,0,0,1,0,0,0
36037,0,0,0,0,0,0,0,0
36038,1,1,0,0,0,0,0,0
36039,1,1,0,0,1,1,0,0
36040,0,0,0,0,0,0,0,0
36041,1,1,0,0,0,0,0,0
36042,1,1,0,0,0,0,0,0
36043,1,1,0,0,1,1,0,0
36044,1,0,0,0,0,0,0,0
36045,0,1,1,0,0,1,1,0
36046,0,0,0,0,0,0,0,0
36047,0,0,0,0,0,0,0,0
36048,0,1,1,0,0,0,0,0
36049,0,0,0,0,0,0,0,0
36050,0,0,0,0,0,0,0,0
36051,0,0,0,0,0,0,0,0
36052,1,1,0,0,1,1,0,0
36053,0,0,0,0,0,0,0,0
36054,1,1,0,0,0,0,0,0
36055,1,1,0,0,1,1,0,0
36056,0,0,0,0,0,0,0,0
36057,1,1,0,0,1,1,0,0
36058,1,1,0,0,1,1,0,0
36059,0,0,0,0,0,0,0,0
36060,1,1,0,0,1,1,0,0
36061,0,0,0,0,0,0,0,0
36901,1,1,0,0,1,1,0,0
37001,0,0,0,0,0,0,0,0
37002,0,0,0,0,0,0,0,0
37003,0,0,0,0,0,0,0,0
37004,0,0,0,0,0,0,0,0
37005,0,0,0,0,0,0,0,0
37006,0,0,0,0,0,0,0,0
37007,0,0,0,0,0,0,0,0
37008,1,0,0,0,1,0,0,0
37009,0,0,0,0,0,0,0,0
37010,1,1,0,0,1,1,0,0
37011,1,0,0,0,1,0,0,0
37012,0,0,0,0,0,0,0,0
37013,0,1,1,0,0,1,1,0
37014,1,1,0,0,1,1,0,0
37015,1,1,0,0,1,1,0,0
37016,0,0,0,0,0,0,0,0
37017,0,0,0,0,0,0,0,0
37018,1,1,0,0,1,1,0,0
37019,0,0,0,0,0,0,0,0
37020,0,0,0,0,0,0,0,0
37021,0,0,0,0,0,0,0,0
37022,0,0,0,0,0,0,0,0
37023,0,0,0,0,0,0,0,0
37024,0,1,1,0,0,1,1,0
37025,1,1,0,0,1,1,0,0
37026,1,1,0,0,1,1,0,0
37027,0,0,0,0,0,0,0,0
37028,0,0,0,0,0,0,0,0
37029,1,1,0,0,1,1,0,0
37030,0,0,0,0,0,0,0,0
37031,1,0,0,0,1,0,0,0
37032,0,0,0,0,0,0,0,0
37033,0,0,0,0,0,0,0,0
37034,1,1,0,0,1,1,0,0
37035,0,1,1,0,0,1,1,0
37036,0,0,0,0,0,0,0,0
37037,0,0,0,0,0,0,0,0
37038,0,1,1,0,0,1,1,0
37039,0,0,0,0,0,0,0,0
37040,0,0,0,0,0,0,0,0
37041,0,0,0,0,0,0,0,0
37042,0,0,0,0,0,0,0,0
37044,0,0,0,0,0,0,0,0
37045,1,1,0,0,1,1,0,0
37046,0,1,1,0,0,1,1,0
37047,0,0,0,0,0,0,0,0
37049,1,1,0,0,1,1,0,0
37050,0,0,0,0,0,0,0,0
37051,0,0,0,0,0,0,0,0
37052,1,1,0,0,1,1,0,0
37054,1,1,0,0,1,1,0,0
37055,0,0,0,0,0,0,0,0
37056,0,0,0,0,0,0,0,0
37057,0,0,0,0,0,0,0,0
37058,1,1,0,0,1,1,0,0
37059,0,0,0,0,0,0,0,0
37060,0,0,0,0,0,0,0,0
37061,1,0,0,0,1,0,0,0
37062,0,0,0,0,0,0,0,0
37063,0,0,0,0,0,0,0,0
37065,0,0,0,0,0,0,0,0
37067,0,0,0,0,0,0,0,0
37068,1,0,0,0,1,0,0,0
37069,0,0,0,0,0,0,0,0
37070,1,1,0,0,1,1,0,0
37071,1,1,0,0,1,1,0,0
37072,0,0,0,0,0,0,0,0
37073,0,0,0,0,0,0,0,0
37074,0,0,0,0,0,0,0,0
37077,1,1,0,0,1,1,0,0
37078,1,1,0,0,1,1,0,0
37079,0,0,0,0,0,0,0,0
37080,0,0,0,0,0,0,0,0
37081,0,1,1,0,0,1,1,0
37082,0,0,0,0,0,0,0,0
37083,0,0,0,0,0,0,0,0
37085,0,0,0,0,0,0,0,0
37086,0,0,0,0,0,0,0,0
37087,0,0,0,0,0,0,0,0
37088,1,0,0,0,1,0,0,0
37089,0,0,0,0,0,0,0,0
37090,1,1,0,0,1,1,0,0
37091,0,0,0,0,0,0,0,0
37092,0,0,0,0,0,0,0,0
37096,0,0,0,0,0,0,0,0
37097,0,0,0,0,0,0,0,0
37098,0,0,0,0,0,0,0,0
37099,1,1,0,0,1,1,0,0
37100,0,0,0,0,0,0,0,0
37101,0,0,0,0,0,0,0,0
37102,1,1,0,0,1,1,0,0
37103,1,1,0,0,1,1,0,0
37104,1,1,0,0,1,1,0,0
37106,1,0,0,0,1,0,0,0
37107,1,0,0,0,1,0,0,0
37108,0,0,0,0,0,0,0,0
37109,0,0,0,0,0,0,0,0
37110,0,0,0,0,0,0,0,0
37112,1,1,0,0,1,1,0,0
37113,0,0,0,0,0,0,0,0
37114,0,0,0,0,0,0,0,0
37115,0,0,0,0,0,0,0,0
37116,1,1,0,0,1,1,0,0
37117,0,0,0,0,0,0,0,0
37118,0,0,0,0,0,0,0,0
37119,1,1,0,0,1,1,0,0
37120,0,0,0,0,0,0,0,0
37121,0,0,0,0,0,0,0,0
37122,0,0,0,0,0,0,0,0
37123,0,0,0,0,0,0,0,0
37124,0,0,0,0,0,0,0,0
37125,0,0,0,0,0,0,0,0
37126,0,0,0,0,0,0,0,0
37127,0,0,0,0,0,0,0,0
37128,0,1,1,0,0,1,1,0
37129,1,1,0,0,1,1,0,0
37130,0,0,0,0,0,0,0,0
37131,1,1,0,0,1,1,0,0
37132,0,0,0,0,0,0,0,0
37133,0,0,0,0,0,0,0,0
37134,0,1,1,0,0,1,1,0
37135,0,0,0,0,0,0,0,0
37136,1,0,0,0,1,0,0,0
37137,0,0,0,0,0,0,0,0
37138,1,1,0,0,1,1,0,0
37139,0,1,1,0,0,1,1,0
37140,0,0,0,0,0,0,0,0
37141,1,1,0,0,1,1,0,0
37142,0,0,0,0,0,0,0,0
37143,1,1,0,0,1,1,0,0
37144,0,0,0,0,0,0,0,0
37145,0,0,0,0,0,0,0,0
37146,0,0,0,0,0,0,0,0
37147,0,0,0,0,0,0,0,0
37148,0,0,0,0,0,0,0,0
37149,0,0,0,0,0,0,0,0
37150,0,0,0,0,0,0,0,0
37151,0,0,0,0,0,0,0,0
37152,0,0,0,0,0,0,0,0
37154,0,0,0,0,0,0,0,0
37155,1,1,0,0,1,1,0,0
37156,0,0,0,0,0,0,0,0
37157,1,1,0,0,1,1,0,0
37158,0,0,0,0,0,0,0,0
37159,0,0,0,0,0,0,0,0
37160,1,1,0,0,1,1,0,0
37161,0,0,0,0,0,0,0,0
37162,1,1,0,0,1,1,0,0
37163,0,0,0,0,0,0,0,0
37164,0,1,1,0,0,1,1,0
37165,0,0,0,0,0,0,0,0
37166,0,0,0,0,0,0,0,0
37167,1,1,0,0,1,1,0,0
37168,0,0,0,0,0,0,0,0
37169,0,0,0,0,0,0,0,0
37170,0,1,1,0,0,1,1,0
37171,0,0,0,0,0,0,0,0
37172,0,0,0,0,0,0,0,0
37173,0,0,0,0,0,0,0,0
37174,0,1,1,0,0,1,1,0
37175,0,0,0,0,0,0,0,0
37176,0,0,0,0,0,0,0,0
37177,0,0,0,0,0,0,0,0
37178,0,0,0,0,0,0,0,0
37179,0,0,0,0,0,0,0,0
37180,1,1,0,0,1,1,0,0
37181,0,0,0,0,0,0,0,0
37182,0,0,0,0,0,0,0,0
37183,1,1,0,0,1,1,0,0
37184,0,0,0,0,0,0,0,0
37185,0,0,0,0,0,0,0,0
37186,0,0,0,0,0,0,0,0
37187,0,0,0,0,0,0,0,0
37188,1,0,0,0,1,0,0,0
37189,0,0,0,0,0,0,0,0
37190,0,0,0,0,0,0,0,0
37191,0,0,0,0,0,0,0,0
37192,1,1,0,0,1,1,0,0
37193,0,1,1,0,0,1,1,0
37194,1,1,0,0,1,1,0,0
37195,1,1,0,0,1,1,0,0
37196,1,1,0,0,1,1,0,0
37197,0,0,0,0,0,0,0,0
37198,1,1,0,0,1,1,0,0
37199,1,1,0,0,1,1,0,0
37200,0,0,0,0,0,0,0,0
37201,0,0,0,0,0,0,0,0
37202,0,1,1,0,0,1,1,0
37203,1,1,0,0,1,1,0,0
37204,1,1,0,0,1,1,0,0
37205,1,1,0,0,1,1,0,0
37206,0,1,1,0,0,1,1,0
37207,0,0,0,0,0,0,0,0
37208,0,0,0,0,0,0,0,0
37209,1,1,0,0,1,1,0,0
37211,0,0,0,0,0,0,0,0
37212,1,1,0,0,1,1,0,0
37213,0,0,0,0,0,0,0,0
37214,1,1,0,0,1,1,0,0
37215,0,0,0,0,0,0,0,0
37216,0,0,0,0,0,0,0,0
37217,0,0,0,0,0,0,0,0
37218,0,0,0,0,0,0,0,0
37219,0,1,1,1,0,1,1,1
37221,0,0,0,0,0,0,0,0
37222,0,0,0,0,0,0,0,0
37223,0,0,0,0,0,0,0,0
37224,0,0,0,0,0,0,0,0
37225,0,0,0,0,0,0,0,0
37226,0,0,0,0,0,0,0,0
37228,1,0,0,0,1,0,0,0
37229,0,0,0,0,0,0,0,0
37230,1,1,0,0,1,1,0,0
37231,0,0,0,0,0,0,0,0
37232,0,0,0,0,0,0,0,0
37233,0,0,0,0,0,0,0,0
37234,1,1,0,0,1,1,0,0
37235,0,0,0,0,0,0,0,0
37236,0,0,0,0,0,0,0,0
37237,1,1,0,0,1,1,0,0
37238,1,1,0,0,1,1,0,0
37239,1,1,0,0,1,1,0,0
37240,0,0,0,0,0,0,0,0
37241,0,0,0,0,0,0,0,0
37242,0,0,0,0,0,0,0,0
37243,0,0,0,0,0,0,0,0
37244,0,0,0,0,0,0,0,0
37245,0,0,0,0,0,0,0,0
37246,1,1,0,0,1,1,0,0
37247,0,0,0,0,0,0,0,0
37248,0,0,0,0,0,0,0,0
37249,0,0,0,0,0,0,0,0
37250,1,1,0,0,1,1,0,0
37251,0,0,0,0,0,0,0,0
37252,0,0,0,0,0,0,0,0
37253,0,0,0,0,0,0,0,0
37254,0,0,0,0,0,0,0,0
37255,0,0,0,0,0,0,0,0
37256,1,0,0,0,1,0,0,0
37257,0,0,0,0,0,0,0,0
37258,0,0,0,0,0,0,0,0
37259,0,0,0,0,0,0,0,0
37260,1,1,0,0,1,1,0,0
37261,0,0,0,0,0,0,0,0
37262,0,0,0,0,0,0,0,0
37263,0,1,1,0,0,1,1,0
37264,0,0,0,0,0,0,0,0
37265,1,1,0,0,1,1,0,0
37266,1,1,0,0,1,1,0,0
37267,1,0,0,0,1,0,0,0
37268,0,0,0,0,0,0,0,0
37269,1,1,0,0,1,1,0,0
37270,0,1,1,0,0,1,1,0
37271,1,1,0,0,1,1,0,0
37272,0,1,1,0,0,1,1,0
37273,0,0,0,0,0,0,0,0
37274,0,0,0,0,0,0,0,0
37275,1,1,0,0,1,1,0,0
37276,0,0,0,0,0,0,0,0
37277,0,0,0,0,0,0,0,0
37278,0,0,0,0,0,0,0,0
37279,0,0,0,0,0,0,0,0
37280,0,0,0,0,0,0,0,0
37281,1,1,0,0,1,1,0,0
37282,0,1,1,0,0,1,1,0
37283,0,0,0,0,0,0,0,0
37284,0,0,0,0,0,0,0,0
37285,0,0,0,0,0,0,0,0
37286,1,1,0,0,1,1,0,0
37287,0,0,0,0,0,0,0,0
37288,0,0,0,0,0,0,0,0
37289,0,0,0,0,0,0,0,0
37290,0,0,0,0,0,0,0,0
37291,0,0,0,0,0,0,0,0
37292,0,0,0,0,0,0,0,0
37293,0,0,0,0,0,0,0,0
37294,0,0,0,0,0,0,0,0
37296,1,1,0,0,1,1,0,0
37297,1,0,0,0,1,0,0,0
37298,0,1,1,0,0,1,1,0
37299,0,0,0,0,0,0,0,0
37300,0,0,0,0,0,0,0,0
37301,1,1,0,0,1,1,0,0
37302,0,0,0,0,0,0,0,0
37303,0,0,0,0,0,0,0,0
37304,0,0,0,0,0,0,0,0
37305,0,0,0,0,0,0,0,0
37306,1,1,0,0,1,1,0,0
37307,0,0,0,0,0,0,0,0
37309,0,0,0,0,0,0,0,0
37310,1,1,0,0,1,1,0,0
37311,0,0,0,0,0,0,0,0
37312,0,0,0,0,0,0,0,0
37313,0,0,0,0,0,0,0,0
37314,0,0,0,0,0,0,0,0
37315,0,0,0,0,0,0,0,0
37316,0,0,0,0,0,0,0,0
37317,0,0,0,0,0,0,0,0
37318,0,0,0,0,0,0,0,0
37319,0,0,0,0,0,0,0,0
37320,0,0,0,0,0,0,0,0
37321,1,0,0,0,1,0,0,0
37322,1,1,0,0,1,1,0,0
37323,1,1,0,0,1,1,0,0
37324,0,0,0,0,0,0,0,0
37325,0,0,0,0,0,0,0,0
37327,0,0,0,0,0,0,0,0
37328,1,0,0,0,1,0,0,0
37329,0,0,0,0,0,0,0,0
37330,0,1,1,0,0,1,1,0
37331,0,0,0,0,0,0,0,0
37332,0,0,0,0,0,0,0,0
37333,1,0,0,0,1,0,0,0
37334,1,0,0,0,1,0,0,0
37335,0,0,0,0,0,0,0,0
37336,1,1,0,0,1,1,0,0
37337,0,0,0,0,0,0,0,0
37338,0,0,0,0,0,0,0,0
37339,0,0,0,0,0,0,0,0
37340,0,0,0,0,0,0,0,0
37341,0,0,0,0,0,0,0,0
37342,1,0,0,0,1,0,0,0
37343,0,0,0,0,0,0,0,0
37344,0,0,0,0,0,0,0,0
37345,1,1,0,0,1,1,0,0
37346,0,0,0,0,0,0,0,0
37347,1,1,0,0,1,1,0,0
37348,0,0,0,0,0,0,0,0
37349,0,0,0,0,0,0,0,0
37350,0,1,1,0,0,0,0,0
37351,0,0,0,0,0,0,0,0
37352,0,0,0,0,0,0,0,0
37353,0,0,0,0,0,0,0,0
37354,1,0,0,0,1,0,0,0
37355,0,0,0,0,0,0,0,0
37356,0,0,0,0,0,0,0,0
37357,0,0,0,0,0,0,0,0
37358,0,0,0,0,0,0,0,0
37359,0,0,0,0,0,0,0,0
37360,0,0,0,0,0,0,0,0
37361,0,0,0,0,0,0,0,0
37362,0,0,0,0,0,0,0,0
37363,0,0,0,0,0,0,0,0
37364,0,0,0,0,0,0,0,0
37365,0,0,0,0,0,0,0,0
37366,0,0,0,0,0,0,0,0
37367,0,0,0,0,0,0,0,0
37368,0,0,0,0,0,0,0,0
37369,0,1,1,0,0,1,1,0
37370,0,0,0,0,0,0,0,0
37371,0,0,0,0,0,0,0,0
37372,0,0,0,0,0,0,0,0
37373,1,1,0,0,1,1,0,0
37374,0,0,0,0,0,0,0,0
37375,1,1,0,0,1,1,0,0
37376,1,0,0,0,1,0,0,0
37377,0,0,0,0,0,0,0,0
37378,0,0,0,0,0,0,0,0
37379,1,1,0,0,1,1,0,0
37380,1,1,0,0,1,1,0,0
37381,0,0,0,0,0,0,0,0
37382,0,0,0,0,0,0,0,0
38001,1,1,0,0,1,1,0,0
38002,0,0,0,0,0,0,0,0
38003,1,1,0,0,1,1,0,0
38004,0,0,0,0,0,0,0,0
38005,0,0,0,0,0,0,0,0
38006,1,1,0,0,1,1,0,0
38007,0,0,0,0,0,0,0,0
38008,0,0,0,0,0,0,0,0
38009,0,0,0,0,0,0,0,0
38010,1,0,0,0,1,0,0,0
38011,1,1,0,0,1,1,0,0
38012,1,1,0,0,1,1,0,0
38013,0,1,1,1,0,1,1,1
38014,1,0,0,0,1,0,0,0
38015,0,0,0,0,0,0,0,0
38016,0,1,1,1,0,1,1,1
38017,1,0,0,0,1,0,0,0
38018,0,0,0,0,0,0,0,0
38019,1,1,0,0,1,1,0,0
38020,0,1,1,0,0,1,1,0
38021,0,0,0,0,0,0,0,0
38022,0,0,0,0,0,0,0,0
38023,0,1,1,0,0,1,1,0
38024,0,0,0,0,0,0,0,0
38025,1,1,0,0,1,1,0,0
38026,0,0,0,0,0,0,0,0
38027,0,0,0,0,0,0,0,0
38028,0,1,1,0,0,1,1,0
38029,1,1,0,0,1,1,0,0
38030,1,1,0,0,1,1,0,0
38031,0,0,0,0,0,0,0,0
38032,0,0,0,0,0,0,0,0
38033,1,1,0,0,1,1,0,0
38034,1,1,0,0,1,1,0,0
38035,0,0,0,0,0,0,0,0
38036,0,0,0,0,0,0,0,0
38037,1,0,0,0,1,0,0,0
38038,0,0,0,0,0,0,0,0
38039,0,0,0,0,0,0,0,0
38040,0,0,0,0,0,0,0,0
38041,0,0,0,0,0,0,0,0
38042,1,0,0,0,1,0,0,0
38043,0,0,0,0,0,0,0,0
38044,1,1,0,0,1,1,0,0
38045,0,0,0,0,0,0,0,0
38046,0,1,1,0,0,1,1,0
38047,1,0,0,0,1,0,0,0
38048,0,1,1,0,0,1,1,0
38049,0,0,0,0,0,0,0,0
38050,0,0,0,0,0,0,0,0
38051,0,1,1,0,0,1,1,0
38052,1,1,0,0,1,1,0,0
38053,0,1,1,0,0,1,1,0
38901,1,1,0,0,1,1,0,0
39001,0,0,0,0,0,0,0,0
39002,0,1,1,0,0,1,1,0
39003,0,0,0,0,0,0,0,0
39004,0,0,0,0,0,0,0,0
39005,0,0,0,0,0,0,0,0
39006,0,0,0,0,0,0,0,0
39007,0,0,0,0,0,0,0,0
39008,0,0,0,0,0,0,0,0
39009,0,0,0,0,0,0,0,0
39010,0,0,0,0,0,0,0,0
39011,0,0,0,0,0,0,0,0
39012,1,0,0,0,1,0,0,0
39013,0,0,0,0,0,0,0,0
39014,0,1,1,0,0,1,1,0
39015,0,0,0,0,0,0,0,0
39016,1,1,0,0,1,1,0,0
39017,0,0,0,0,0,0,0,0
39018,1,1,0,0,1,1,0,0
39019,0,0,0,0,0,0,0,0
39020,0,1,1,0,0,1,1,0
39021,0,1,1,0,0,1,1,0
39022,0,0,0,0,0,0,0,0
39023,1,1,0,0,1,1,0,0
39024,0,0,0,0,0,0,0,0
39025,1,0,0,0,1,0,0,0
39026,0,0,0,0,0,0,0,0
39027,0,0,0,0,0,0,0,0
39028,0,0,0,0,0,0,0,0
39029,0,0,0,0,0,0,0,0
39030,1,0,0,0,1,0,0,0
39031,0,0,0,0,0,0,0,0
39032,0,0,0,0,0,0,0,0
39033,0,0,0,0,0,0,0,0
39034,0,0,0,0,0,0,0,0
39035,1,1,0,0,1,1,0,0
39036,0,0,0,0,0,0,0,0
39037,0,0,0,0,0,0,0,0
39038,1,1,0,0,1,1,0,0
39039,0,0,0,0,0,0,0,0
39040,0,1,1,0,0,1,1,0
39041,0,0,0,0,0,0,0,0
39042,0,0,0,0,0,0,0,0
39043,0,0,0,0,0,0,0,0
39044,1,0,0,0,1,0,0,0
39045,0,0,0,0,0,0,0,0
39046,1,0,0,0,1,0,0,0
39047,0,0,0,0,0,0,0,0
39048,0,0,0,0,0,0,0,0
39049,1,1,0,0,1,1,0,0
39050,0,0,0,0,0,0,0,0
39051,0,0,0,0,0,0,0,0
39052,1,1,0,0,1,1,0,0
39053,0,0,0,0,0,0,0,0
39054,0,0,0,0,0,0,0,0
39055,0,0,0,0,0,0,0,0
39056,0,0,0,0,0,0,0,0
39057,1,1,0,0,1,1,0,0
39058,1,0,0,0,1,0,0,0
39059,0,0,0,0,0,0,0,0
39060,0,0,0,0,0,0,0,0
39061,0,0,0,0,0,0,0,0
39062,0,0,0,0,0,0,0,0
39063,0,0,0,0,0,0,0,0
39064,0,0,0,0,0,0,0,0
39065,0,0,0,0,0,0,0,0
39066,0,0,0,0,0,0,0,0
39067,0,0,0,0,0,0,0,0
39068,0,0,0,0,0,0,0,0
39069,0,0,0,0,0,0,0,0
39070,0,1,1,0,0,1,1,0
39071,0,0,0,0,0,0,0,0
39072,0,0,0,0,0,0,0,0
39073,1,1,0,0,1,1,0,0
39074,0,0,0,0,0,0,0,0
39075,0,0,0,0,0,0,0,0
39076,1,1,0,0,1,1,0,0
39077,0,0,0,0,0,0,0,0
39078,1,0,0,0,1,0,0,0
39079,1,1,0,0,1,1,0,0
39080,1,1,0,0,1,1,0,0
39081,0,0,0,0,0,0,0,0
39082,0,0,0,0,0,0,0,0
39083,0,0,0,0,0,0,0,0
39084,0,0,0,0,0,0,0,0
39085,1,1,0,0,1,1,0,0
39086,0,0,0,0,0,0,0,0
39087,1,0,0,0,1,0,0,0
